ID	Traditional	Simplified	Pinyin	POS	Meaning	Tags
B3L08-II-12	彈性	弹性	tánxìng	N	flexibility	
B3L08-II-13	改變	改变	gǎibiàn	V	to undergo change	
B3L08-II-14	制度	制度	zhìdù	N	system	
B3L08-II-15	基礎	基础	jīchǔ	N	foundation, fundamentals	
B3L08-II-16	認真	认真	rènzhēn	Vs	earnest, serious	
B3L08-II-17	公平	公平	gōngpíng	Vs	fair	
B3L08-II-18	出生	出生	chūshēng	Vp	to be born	
B3L08-II-19	窮	穷	qióng	Vs	poor	
B3L08-II-20	父親	父亲	fùqīn	N	father	
B3L08-II-21	母親	母亲	mǔqīn	N	mother	
B3L08-II-22	學徒	学徒	xuétú	N	apprentice	
B3L08-II-23	吃苦	吃苦	chīkǔ	Vs-sep	experience tough times	
B3L08-II-24	明白	明白	míngbái	Vst	to understand	
B3L08-II-25	當兵	当兵	dāngbīng	V-sep	to be a soldier, to do military service	
B3L08-II-26	認字	认字	rènzì	Vi	to learn characters	
B3L08-II-27	烘焙	烘焙	hōngbèi	V	to bake	
B3L08-II-28	學習	学习	xuéxí	V	to study	
B3L08-II-29	技術	技术	jìshù	N	skills	
B3L08-II-30	藝術	艺术	yìshù	N	art	
B3L08-II-31	經過	经过	jīngguò	Prep	after	
B3L08-II-32	終於	终于	zhōngyú	Adv	finally	
B3L08-II-33	億	亿	yì	N	100 million	
B3L08-II-34	夢想	梦想	mèngxiǎng	N	dream, ideals (not during sleep)	
B3L08-II-35	成為	成为	chéngwéi	Vpt	to become	
B3L08-II-36	企業家	企业家	qìyèjiā	N	entrepreneur	
B3L08-II-37	分店	分店	fēndiàn	N	branch store, branch office	
B3L08-II-38	原因	原因	yuányīn	N	reason	
B3L08-II-39	錄取	录取	lùqǔ	V	to accept (application), to admit	
B3L08-II-40	成功	成功	chénggōng	Vs	successful	
B3L08-II-41	鼓勵	鼓励	gǔlì	V	to encourage	
B3L08-II-42	吳寶春	吴宝春	Wú Bǎochūn		a famous baker from Taiwan	
B3L08-II-43	新加坡	新加坡	Xīnjiāpō		Singapore	
B3L08-II-44	日文	日文	Rìwén		Japanese language or writing	
B3L08-II-45	世界麵包大賽	世界面包大赛	shìjiè miànbāo dàsài		The Bakery World Cup	
B3L08-II-46	EMBA（高級管理人員工商管理碩士）	EMBA（高级管理人员工商管理硕士）	EMBA (gāojí guǎnlǐ rényuán gōngshāng guǎnlǐ shuòshì)		EMBA (Executive Master of Business Administration)	
B3L08-II-47	小時候	小时候	xiǎo shíhòu		in one's childhood	
B3L08-II-48	大開眼界	大开眼界	dàkāi yǎnjiè		to have one's eyes opened	
B3L08-II-49	X分之Y	X分之Y	X fēn zhī Y		pattern for indicating percentages or fractions	
B3L09-I-01	訂單	订单	dìngdān	N	an order (trading)	
B3L09-I-02	客戶	客户	kèhù	N	customer, client	
B3L09-I-03	方便	方便	fāngbiàn	V	to offer convenience	
B3L09-I-04	訂購	订购	dìnggòu	V	to order, place an order	
B3L09-I-05	成立	成立	chénglì	V	to establish, set up	
B3L09-I-06	假日	假日	jiàrì	N	holiday	
B3L09-I-07	販賣	贩卖	fànmài	V	to sell	
B3L09-I-08	阿嬤	阿嬷	āmà	N	grandma, older woman (Taiwanese)	
B3L09-I-09	中間商	中間商	zhōngjiānshāng	N	middleman, reseller	
B3L09-I-10	經營	經營	jīngyíng	V	to operate, run (a business)	
B3L09-I-11	宅配	宅配	zháipèi	Vi	express delivery	
B3L09-I-12	下	下	xià	V	to place (an order)	
B3L09-I-13	既	既	jì	Adv	not merely	
B3L09-I-14	隨時	随时	suíshí	Adv	anytime	
B3L09-I-15	搜尋	搜寻	sōuxún	V	to search	
B3L09-I-16	冰箱	冰箱	bīngxiāng	N	refrigerator (lit. ice box)	
B3L09-I-17	吃虧	吃亏	chīkuī	Vs-sep	to suffer a loss	
B3L09-I-18	比價	比价	bǐjià	V-sep	to compare prices, price comparison	
B3L09-I-19	風險	风险	fēngxiǎn	N	risk	
B3L09-I-20	賣家	卖家	màijiā	N	seller	
B3L09-I-21	必須	必须	bìxū	Vaux	must, to have to	
B3L09-I-22	信用	信用	xìnyòng	N	credibility	
B3L09-I-23	萬一	万一	wànyī	Conj	in case	
B3L09-I-24	滿意	满意	mǎnyì	Vst	satisfied	
B3L09-I-25	以內	以内	yǐnèi	N	within	
B3L09-I-26	普遍	普遍	pǔbiàn	Vs	widespread, common	
B3L09-I-27	選擇	选择	xuǎnzé	V	to choose	
B3L09-I-28	網購	网购	wǎng gòu		online shopping	
B3L09-I-29	貨比三家不吃虧	货比三家不吃亏	huò bǐ sān jiā bù chīkuī		shop around and you won't get ripped off (lit. Compare products at three stores and you won't be cheated.)	
B3L09-I-30	兩成	两成	liǎng chéng		20％, literally 2/10	
B3L09-II-01	鳳梨	凤梨	fènglí	N	pineapple	
B3L09-II-02	農產品	农产品	nóngchǎnpǐn	N	agricultural product	
B3L09-II-03	出口	出口	chūkǒu	V	to export	
B3L09-II-04	曾經	曾经	céngjīng	Adv	been the case before, once	
B3L09-II-05	占	占	zhàn	Vst	to constitute, to account for	
B3L09-II-06	成本	成本	chéngběn	N	costs	
B3L09-II-07	價格	价格	jiàgé	N	price	
B3L09-II-08	競爭	竞争	jìngzhēng	Vi	to compete against	
B3L09-II-09	好運	好运	hǎoyùn	N	good luck	
B3L09-II-10	內餡	内馅	nèixiàn	N	filling (of pastries etc.)	
B3L09-II-11	當做	当做	dāngzuò	V	to treat as, to serve as	
B3L09-II-12	喜餅	喜饼	xǐbǐng	N	wedding-announcement pastries	
B3L09-II-13	喜愛	喜爱	xǐ'ài	Vst	fond of	
B3L09-II-14	茶點	茶点	chádiǎn	N	snacks, dessert (served with tea)	
B3L09-II-15	商機	商机	shāngjī	N	business opportunity	
B3L09-II-16	代表	代表	dàibiǎo	V	to represent	
B3L09-II-17	政府	政府	zhèngfǔ	N	government	
B3L09-II-18	舉辦	举办	jǔbàn	V	to organize, hold	
B3L09-II-19	產值	产值	chǎnzhí	N	production value, output	
B3L09-II-20	提高	提高	tígāo	V	to increase, to elevate	
B3L09-II-21	知名	知名	zhīmíng	Vs	well known, renowned	
B3L09-II-22	出現	出现	chūxiàn	Vp	to appear	
B3L09-II-23	科技	科技	kējì	N	technology	
B3L09-II-24	（台）斤	（台）斤	(Tái) jīn	M	catty, a unit of measure in Taiwan, equivalent to 600 grams	
B3L09-II-25	叔叔	叔叔	shúshu	N	uncle (father's younger brother)	
B3L09-II-26	口味	口味	kǒuwèi	N	flavor	
B3L09-II-27	結果	结果	jiéguǒ	Adv	as a result	
B3L09-II-28	購買	购买	gòumǎi	V	to purchase	
B3L09-II-29	改善	改善	gǎishàn	V	to improve	
B3L09-II-30	並且	并且	bìngqiě	Conj	moreover	
B3L09-II-31	行銷	行销	xíngxiāo	V	to market	
B3L09-II-32	團購	团购	tuángòu	V	to group buy (for cheaper prices)	
B3L09-II-33	店面	店面	diànmiàn	N	storefront	
B3L09-II-34	全	全	quán	Det	entire	
B3L09-II-35	閩南語	闽南语	Mǐnnányǔ		Southern Min dialect, i.e., Taiwanese	
B3L09-II-36	旺來	旺来	wànglái		"Southern Min sound for pineapple, lit.""abundance comes"""	
B3L09-II-37	東京	东京	Dōngjīng		Tokyo	
B3L09-II-38	鳳梨酥	凤梨酥	fènglí sū		pineapple shortcake	
B3L09-II-39	第二位	第二位	dì èr wèi		second (place)	
B3L09-II-40	鳳梨農	凤梨农	fènglí nóng		pineapple farmer	
B3L10-I-01	住院	住院	zhùyuàn	V-sep	to stay in a hospital, be hospitalized	
B3L10-I-02	臉	脸	liǎn	N	face	
B3L10-I-03	受傷	受伤	shòushāng	Vp-sep	to be injured	
B3L10-I-04	撞	撞	zhuàng	V	to hit, collide	
B3L10-I-05	遵守	遵守	zūnshǒu	V	to obey, follow, comply with	
B3L10-I-06	規則	规则	guīzé	N	rules, regulations	
B3L10-I-07	報警	报警	bàojǐng	V-sep	to report to (or call) the police	
B3L10-I-08	急診室	急诊室	jízhěnshì	N	emergency room	
B3L10-I-09	傷	伤	shāng	N	injury	
B3L10-I-10	骨折	骨折	gǔzhé	Vp	to fracture, break a bone	
B3L10-I-11	片子	片子	piànzi	N	(X-ray) film	
B3L10-I-12	開刀	开刀	kāidāo	V-sep	to have surgery	
B3L10-I-13	病人	病人	bìngrén	N	patient	
B3L10-I-14	情況	情况	qíngkuàng	N	situation	
B3L10-I-15	緊急	紧急	jǐnjí	Vs	urgent	
B3L10-I-16	病床	病床	bìngchuáng	N	hospital bed	
B3L10-I-17	要命	要命	yàomìng	Vs	murderous, horrible	
B3L10-I-18	打針	打针	dǎzhēn	V-sep	to inject, give a shot	
B3L10-I-19	止痛	止痛	zhǐtòng	Vi	to kill pain (lit. stop pain)	
B3L10-I-20	手術	手术	shǒushù	N	operation, surgery	
B3L10-I-21	警察	警察	jǐngchá	N	police	
B3L10-I-22	危險	危险	wéixiǎn	N	danger	
B3L10-I-23	至於	至于	zhìyú	Ptc	as to, regarding	
B3L10-I-24	部位	部位	bùwèi	N	(body) part, location	
B3L10-I-25	恢復	恢复	huīfù	Vp	to recover	
B3L10-I-26	傷口	伤口	shāngkǒu	N	wound	
B3L10-I-27	哎呀	哎呀	āiya	Ptc	interjection for realization of something important, oh no, yikes	
B3L10-I-28	出車禍	出车祸	chū chēhuò		to have an automobile accident	
B3L10-I-29	趕時間	赶时间	gǎn shíjiān		to be in a hurry	
B3L10-I-30	撞倒	撞倒	zhuàng dǎo		to knock down, knock over	
B3L10-I-31	救護車	救护车	jiùhù chē		ambulance	
B3L10-I-32	照X光	照X光	zhào X guāng		to take an X-ray	
B3L10-I-33	動手術	动手术	dòng shǒushù		to have/undergo a surgery	
B3L10-II-01	醫美	医美	yīměi	N	cosmetic surgery	
B3L10-II-02	合理	合理	hélǐ	Vs	reasonable	
B3L10-II-03	休假	休假	xiūjià	V-sep	to take time off	
B3L10-II-04	迷人	迷人	mírén	Vs	charming, attractive	
B3L10-II-05	職場	职场	zhíchǎng	N	workplace	
B3L10-II-06	競爭力	竞争力	jìngzhēng lì	N	competitive edge	
B3L10-II-07	調查	调查	diàochá	N	survey, investigation	
B3L10-II-08	整型	整型	zhěngxíng	V-sep	plastic surgery	
B3L10-II-09	增加	增加	zēngjiā	V	to increase	
B3L10-II-10	自信	自信	zìxìn	N	self-confidence	
B3L10-II-11	外表	外表	wàibiǎo	N	appearance, exterior	
B3L10-II-12	普通	普通	pǔtōng	Vs	common, ordinary	
B3L10-II-13	從事	从事	cóngshì	V	to be engaged in, work in (a field of work)	
B3L10-II-14	醫治	医治	yīzhì	V	to heal, cure	
B3L10-II-15	一向	一向	yíxiàng	Adv	have always	
B3L10-II-16	一般	一般	yìbān	Vs-attr	general, most	
B3L10-II-17	主要	主要	zhǔyào	Vs-attr	primary, main	
B3L10-II-18	待遇	待遇	dàiyù	N	pay	
B3L10-II-19	公立	公立	gōnglì	Vs-attr	public; government-run	
B3L10-II-20	外科	外科	wàikē	N	department of surgery	
B3L10-II-21	超過	超过	chāoguò	Vpt	to exceed	
B3L10-II-22	倍	倍	bèi	M	times, -fold	
B3L10-II-23	另	另	lìng	Det	another, additional	
B3L10-II-24	價值觀	价值观	jiàzhíguān	N	values	
B3L10-II-25	尊敬	尊敬	zūnjìng	Vst	to respect, respectful of	
B3L10-II-26	告	告	gào	V	to sue, bring suit against	
B3L10-II-27	平均	平均	píngjūn	Adv	average	
B3L10-II-28	醫療	医疗	yīliáo	N	medical treatment, health care	
B3L10-II-29	怪	怪	guài	V	to blame	
B3L10-II-30	愛林	爱林	àilín		female person's name	
B3L10-II-31	微整型	微整型	wéi zhěngxíng		micro-cosmetic surgery, plastic surgery, face contouring	
B3L10-II-32	數一數二	数一数二	shǔyī shǔ'èr		one of the top or best in..., leading...	
B3L10-II-33	人際關係	人际关系	rénjì guānxì		interpersonal relations	
B3L10-II-34	動不動就	动不动就	dòng bú dòng jiù		to do something impetuously	
B3L10-II-35	找回	找回	zhǎo huí		to rediscover, to retrieve	
B3L11-I-01	建	建	jiàn	V	to build (Classical Chinese)	
B3L11-I-02	重建	重建	chóngjiàn	V	to rebuild	
B3L11-I-03	到底	到底	dàodǐ	Adv	in the end, after all	
B3L11-I-04	世紀	世纪	shìjì	N	century	
B3L11-I-05	貿易	贸易	màoyì	N	trade	
B3L11-I-06	商業	商业	shāngyè	N	commerce, business	
B3L11-I-07	利益	利益	lìyì	N	gains, benefit	
B3L11-I-08	派	派	pài	V	to send, dispatch	
B3L11-I-09	軍隊	军队	jūnduì	N	army, military	
B3L11-I-10	燒	烧	shāo	V	to burn	
B3L11-I-11	城牆	城墙	chéngqiáng	N	city walls, defensive walls	
B3L11-I-12	頭髮	头发	tóufǎ	N	hair	
B3L11-I-13	甚至	甚至	shènzhì	Adv	even, even to the point of	
B3L11-I-14	打仗	打仗	dǎzhàng	V-sep	to engage in warfare	
B3L11-I-15	少數	少数	shǎoshù	N	minority, a few	
B3L11-I-16	開墾	开垦	kāikěn	V	to open up land for farming	
B3L11-I-17	將軍	将军	jiāngjūn	N	general	
B3L11-I-18	軍人	军人	jūnrén	N	military service member	
B3L11-I-19	平原	平原	píngyuán	N	flatland, plains	
B3L11-I-20	人口	人口	rénkǒu	N	population	
B3L11-I-21	血統	血统	xiětǒng	N	blood, bloodline	
B3L11-I-22	嘍	喽	lou	Ptc	a sentence-final particle meaning 'in that case'	
B3L11-I-23	孫子	孙子	sūnzi	N	grandson	
B3L11-I-24	領土	领土	lǐngtǔ	N	territory (of a nation)	
B3L11-I-25	男性	男性	nánxìng	N	male	
B3L11-I-26	禁止	禁止	jìnzhǐ	V	to forbid	
B3L11-I-27	娶	娶	qǔ	V	to take a woman in marriage	
B3L11-I-28	相信	相信	xiāngxìn	Vst	to believe	
B3L11-I-29	精彩	精彩	jīngcǎi	Vs	splendid, brilliant as (of a performance)	
B3L11-I-30	紅毛城	红毛城	Hóngmáo chéng		Fort Santo Domingo, lit. red-hair city	
B3L11-I-31	東方	东方	Dōngfāng		the East, the Orient	
B3L11-I-32	淡水	淡水	Dànshuǐ		Tamsui	
B3L11-I-33	漢人	汉人	Hàn rén		Han-ethnic Chinese	
B3L11-I-34	鄭成功	郑成功	Zhèng Chénggōng		Koxinga, 國姓爺, 1624-1662, who ruled Taiwan against the Manchu sovereignty	
B3L11-I-35	明朝	明朝	Míng cháo		Ming Dynasty, 1368-1644	
B3L11-I-36	中南美洲	中南美洲	Zhōngnán Měizhōu		Central and South America	
B3L11-I-37	清朝	清朝	Qīng cháo		Qing Dynasty, 1644-1911	
B3L11-I-38	大清帝國	大清帝国	Dàqīng dìguó		the Qing Empire	
B3L11-I-39	輪到	轮到	lúndào		one's turn, it's up to	
B3L11-I-40	十七世紀初	十七世纪初	shíqī shìjì chū		early 17th century	
B3L11-I-41	打敗	打败	dǎ bài		to defeat	
B3L11-I-42	十七世紀末	十七世纪末	shíqī shìjì mò		late 17th century	
B3L11-II-01	餐桌	餐桌	cānzhuō	N	dining table	
B3L11-II-02	中式	中式	Zhōngshì	N	Chinese-style	
B3L11-II-03	套	套	tào	M	set of (books, clothes, equipment etc)	
B3L11-II-04	燒餅	烧饼	shāobǐng	N	clay oven sesame seed biscuits, like Indian 'nan'	
B3L11-II-05	油條	油条	yóutiáo	N	deep-fried dough sticks	
B3L11-II-06	飯糰	饭团	fàntuán	N	rice rolls with various fillings	
B3L11-II-07	豆漿	豆浆	dòujiāng	N	soy milk	
B3L11-II-08	內戰	内战	nèizhàn	N	civil war	
B3L11-II-09	人民	人民	rénmín	N	the people	
B3L11-II-10	攤子	摊子	tānzi	N	roadside stand, vendor's stall	
B3L11-II-11	菜單	菜单	càidān	N	menu	
B3L11-II-12	蘿蔔	萝卜	luóbo	N	daikon radish	
B3L11-II-13	接著	接着	jiēzhe	Adv	to continue, to pick up where something left off	
B3L11-II-14	戰爭	战争	zhànzhēng	N	war	
B3L11-II-15	不斷	不断	búduàn	Vs	continual, incessant	
B3L11-II-16	遷移	迁移	qiānyí	Vi	to migrate	
B3L11-II-17	多半	多半	duōbàn	Adv	mostly, in the majority of cases	
B3L11-II-18	困難	困难	kùnnán	Vs	difficult	
B3L11-II-19	節儉	节俭	jiéjiǎn	Vs	frugal	
B3L11-II-20	主婦	主妇	zhǔfù	N	housewife	
B3L11-II-21	煎	煎	jiān	V	to pan fry	
B3L11-II-22	菜色	菜色	càisè	N	variety of dishes	
B3L11-II-23	以及	以及	yǐjí	Conj	and, as well as	
B3L11-II-24	美味	美味	měiwèi	Vs	delicious	
B3L11-II-25	點心	点心	diǎnxīn	N	desserts	
B3L11-II-26	日式	日式	Rìshì	N	Japanese-style	
B3L11-II-27	飲食	饮食	yǐnshí	N	food, diet	
B3L11-II-28	深	深	shēn	Vs	deep	
B3L11-II-29	蔣介石	蒋介石	Jiǎng Jièshí		Chiang Kai-Shek, 1887-1975	
B3L11-II-30	國共內戰	国共内战	Guó Gòng nèizhàn		the Chinese Civil War (i.e., between the Kuomintang and the Communists), 1927-1937, 1945-1950	
B3L11-II-31	客家人	客家人	Kèjiā rén		the Hakka people, a branch of Han	
B3L11-II-32	閩南人	闽南人	Mǐnnán rén		the Southern Min people, also called Hokkien	
B3L11-II-33	蛋餅	蛋饼	dàn bǐng		an egg wrap	
B3L11-II-34	打輸	打输	dǎ shū		to be defeated	
B3L11-II-35	擺攤子	摆摊子	bǎi tānzi		to set up a vendor's stall	
B3L11-II-36	蘿蔔糕	萝卜糕	luóbo gāo		daikon cakes	
B3L11-II-37	烹飪課	烹饪课	pēngrèn kè		cooking class	
B3L11-II-38	曬乾	晒干	shài gān		to sun dry	
B3L11-II-39	各種各樣	各种各样	gèzhǒng gèyàng		various types	
B3L11-II-40	殖民統治	殖民统治	zhímín tǒngzhì		to colonise and rule	
B3L11-II-41	味噌湯	味噌汤	wèizēng tāng		miso soup (Japanese food)	
B3L11-II-42	蘿蔔乾	萝卜干	luóbo gān		dried daikon	
B3L11-II-43	進一步	进一步	jìn yī bù		further	
B3L12-I-01	投票	投票	tóupiào	V-sep	to vote	
B3L12-I-02	抱歉	抱歉	bàoqiàn	Vs	sorry, apologetic	
B3L12-I-03	表妹	表妹	biǎomèi	N	younger female cousin	
B3L12-I-04	反核	反核	fǎn hé	Vs-attr	anti-nuclear	
B3L12-I-05	遊行	游行	yóuxíng	N	demonstration, rally	
B3L12-I-06	政治	政治	zhèngzhì	N	politics	
B3L12-I-07	熱衷	热衷	rèzhōng	Vst	enthusiastic about, passionate about	
B3L12-I-08	前途	前途	qiántú	N	future, prospects	
B3L12-I-09	勸	劝	quàn	V	to persuade, to urge	
B3L12-I-10	而已	而已	éryǐ	Ptc	only, merely	
B3L12-I-11	民主	民主	mínzhǔ	Vs	democratic	
B3L12-I-12	表達	表达	biǎodá	V	to express	
B3L12-I-13	公共	公共	gōnggòng	Vs-attr	public	
B3L12-I-14	議題	议题	yìtí	N	issue	
B3L12-I-15	核能	核能	hénéng	N	nuclear power	
B3L12-I-16	電廠	电厂	diànchǎng	N	power plant	
B3L12-I-17	由	由	yóu	Prep	up to, by (a doer)	
B3L12-I-18	專家	专家	zhuānjiā	N	expert, specialist	
B3L12-I-19	全面	全面	quánmiàn	Adv	comprehensively	
B3L12-I-20	民意	民意	mínyì	N	public will, popular opinion	
B3L12-I-21	代表	代表	dàibiǎo	N	representative	
B3L12-I-22	處理	处理	chǔlǐ	V	to deal with, handle, tackle	
B3L12-I-23	政黨	政党	zhèngdǎng	N	political party	
B3L12-I-24	難道	难道	nándào	Adv	Could it be that...?, Is it that...?	
B3L12-I-25	滿	满	mǎn	Vpt	to become	
B3L12-I-26	憲法	宪法	xiànfǎ	N	constitution	
B3L12-I-27	投票權	投票权	tóupiào quán	N	right to vote, suffrage	
B3L12-I-28	選舉	选举	xuǎnjǔ	N	election	
B3L12-I-29	權利	权利	quánlì	N	right	
B3L12-I-30	表示	表示	biǎoshì	V	to mean, indicate	
B3L12-I-31	反映	反映	fǎnyìng	Vpt	to reflect	
B3L12-I-32	為	为	wèi	Prep	for	
B3L12-I-33	服務	服务	fúwù	V	to serve	
B3L12-I-34	職位	职位	zhíwèi	N	position, job	
B3L12-I-35	任期	任期	rènqí	N	term of office	
B3L12-I-36	選民	选民	xuǎnmín	N	voters, electorate	
B3L12-I-37	完美	完美	wánměi	Vs	perfect	
B3L12-I-38	積極	积极	jījí	Vs	actively, to take it upon oneself to, take the initiative to	
B3L12-I-39	最佳	最佳	zuìjiā	Vs-attr	the very best, the best possible	
B3L12-I-40	推銷員	推销员	tuīxiāo yuán	N	salesperson	
B3L12-I-41	有道理	有道理	yǒu dàolǐ		there's some truth (to what you are saying)	
B3L12-I-42	候選人	候选人	hòuxuǎn rén		candidate	
B3L12-II-01	學術界	学术界	xuéshùjiè	N	academia, the academic fields or circles	
B3L12-II-02	從政	从政	cóngzhèng	Vi	to engage in politics	
B3L12-II-03	政策	政策	zhèngcè	N	policy	
B3L12-II-04	安定	安定	āndìng	Vs	stable	
B3L12-II-05	辭	辞	cí	Vp	to quit, resign	
B3L12-II-06	頭腦	头脑	tóunǎo	N	brain, mind	
B3L12-II-07	改革	改革	gǎigé	N	reforms	
B3L12-II-08	看法	看法	kànfǎ	N	view, opinion	
B3L12-II-09	教育	教育	jiàoyù	N	education	
B3L12-II-10	方面	方面	fāngmiàn	N	in the areas of (an issue)	
B3L12-II-11	得到	得到	dédào	V	to obtain	
B3L12-II-12	連任	连任	liánrèn	V	to serve a successive term	
B3L12-II-13	屆	届	jiè	M	term, tenure of elected office	
B3L12-II-14	支持度	支持度	zhīchídù	N	approval rating	
B3L12-II-15	落選	落选	luòxuǎn	Vp	to lose an election	
B3L12-II-16	得票率	得票率	dépiàolǜ	N	percentage of votes received	
B3L12-II-17	預期	预期	yùqí	N	expectation	
B3L12-II-18	暫時	暂时	zhànshí	Adv	temporarily, for the time being	
B3L12-II-19	老家	老家	lǎojiā	N	hometown	
B3L12-II-20	形象	形象	xíngxiàng	N	image	
B3L12-II-21	商量	商量	shāngliáng	V	to confer, consult with	
B3L12-II-22	人脈	人脉	rénmài	N	network of people, contacts	
B3L12-II-23	弱勢	弱势	ruòshì	N	disadvantaged (lit. weak power)	
B3L12-II-24	退休	退休	tuìxiū	Vp	to retire	
B3L12-II-25	事業	事业	shìyè	N	business, career	
B3L12-II-26	捐	捐	juān	V	to donate	
B3L12-II-27	義務	义务	yìwù	Adv	to volunteer, on a voluntary basis, to do something gratis	
B3L12-II-28	經費	经费	jīngfèi	N	funds	
B3L12-II-29	競選	竞选	jìngxuǎn	V	run for (an office)	
B3L12-II-30	也許	也许	yěxǔ	Adv	perhaps	
B3L12-II-31	政治界	政治界	zhèngzhìjiè	N	the world of politics	
B3L12-II-32	權力	权力	quánlì	N	power	
B3L12-II-33	辭掉	辞掉	cídiào		to quit, resign	
B3L12-II-34	提出	提出	tíchū		to propose	
B3L12-II-35	國民年金	国民年金	guómín niánjīn		national pension (scheme)	
B3L12-II-36	中間選民	中间选民	zhōngjiān xuǎnmín		swing voters	
B3L12-II-37	一陣子	一阵子	yí zhèn zi		a while, a short duration of time	
B3L12-II-38	下一步	下一步	xià yí bù		the next step (in doing things)	
B3L12-II-39	盡可能	尽可能	jìn kěnéng		as far as possible, do one's best	
B3L12-II-40	出版社	出版社	chūbǎn shè		publishing company	
B3L12-II-41	捐出	捐出	juānchū		to donate	
B3L12-II-42	二手書	二手书	èrshǒu shū		secondhand book	
B4L01-I-01	小玲	小玲	Xiǎolíng		Xiaoling, female	
B4L01-I-02	阿建	阿建	Ājiàn		Ajian, male	
B4L01-I-03	聊天室	聊天室	liáotiānshì	N	chatroom (室 -shì, room)	
B4L01-I-04	上班族	上班族	shàngbānzú	N	(office) workers (族 -zú, group)	
B4L01-I-05	與其	与其	yǔqí	Conj	rather than...	
B4L01-I-06	冷清	冷清	lěngqīng	Vs	deserted, empty	
B4L01-I-07	高就	高就	gāojiù	Vi	to work (honorific)	
B4L01-I-08	部門	部门	bùmén	N	department	
B4L01-I-09	厲害	厉害	lìhài	Vs	impressive, good, awesome	
B4L01-I-10	加班	加班	jiābān	V-sep	to work overtime	
B4L01-I-11	類	类	lèi	M	kind, type	
B4L01-I-12	恐怖片	恐怖片	kǒngbùpiàn	N	horror movie (恐怖 kǒngbù, scary; 片 -piàn, film)	
B4L01-I-13	愛情片	爱情片	àiqíngpiàn	N	love story or romance movie （愛情 àiqíng, love)	
B4L01-I-14	嚇	吓	xià	Vp	to be scared	
B4L01-I-15	哭	哭	kū	V	to cry	
B4L01-I-16	上癮	上瘾	shàngyǐn	Vp	to get hooked on, addicted	
B4L01-I-17	刺激	刺激	cìjī	Vs	stimulating	
B4L01-I-18	簡直	简直	jiǎnzhí	Adv	simply, really	
B4L01-I-19	膽子	胆子	dǎnzi	N	guts, courage	
B4L01-I-20	部	部	bù	M	measure word for movies	
B4L01-I-21	限制級	限制级	xiànzhìjí	N	restricted (viewing for movies) (限制 xiànzhì, restricted; 級 -jí, level)	
B4L01-I-22	電影院	电影院	diànyǐngyuàn	N	cinema, movie theater	
B4L01-I-23	呃	呃	è	Ptc	uh, interjection indicating embarrassment	
B4L01-I-24	建設公司	建设公司	jiànshè gōngsī		construction company	
B4L01-I-25	業務經理	业务经理	yèwù jīnglǐ		business manager	
B4L01-I-26	室內設計	室内设计	shìnèi shèjì		interior design	
B4L01-II-01	溫暖	温暖	wēnnuǎn	Vs	warm	
B4L01-II-02	目前	目前	mùqián	Adv	currently	
B4L01-II-03	所	所	suǒ	M	measure word for schools	
B4L01-II-04	就讀	就读	jiùdú	Vi	to be enrolled as a student	
B4L01-II-05	不至於	不至于	búzhìyú	Adv	not so, not to that degree, not so much that	
B4L01-II-06	但	但	dàn	Conj	but, however (formal)	
B4L01-II-07	放學	放学	fàngxué	Vp	after school, when school lets out	
B4L01-II-08	後	后	hòu	N	afterwards (formal)	
B4L01-II-09	解決	解决	jiějué	V	to take care	
B4L01-II-10	寂寞	寂寞	jímò	Vs	lonely	
B4L01-II-11	網友	网友	wǎngyǒu	N	online friends	
B4L01-II-12	陪伴	陪伴	péibàn	V	to keep somebody company	
B4L01-II-13	電腦	电脑	diànnǎo	N	computer	
B4L01-II-14	進入	进入	jìnrù	V	to enter	
B4L01-II-15	線上	线上	xiànshàng	N	online	
B4L01-II-16	感情	感情	gǎnqíng	N	emotions, feelings, love	
B4L01-II-17	小氣	小气	xiǎoqì	Vs	to be stingy	
B4L01-II-18	時	时	shí	N	when (formal)	
B4L01-II-19	往往	往往	wǎngwǎng	Adv	oftentimes, generally	
B4L01-II-20	打氣	打气	dǎqì	Vi	to cheer on/up	
B4L01-II-21	安慰	安慰	ānwèi	V	to comfort	
B4L01-II-22	心裡	心里	xīnlǐ	N	in (one's) mind	
B4L01-II-23	大膽	大胆	dàdǎn	Vs	to be bold, courageous	
B4L01-II-24	紓解	纾解	shūjiě	V	to relieve	
B4L01-II-25	轉換	转换	zhuǎnhuàn	V	to change, transform	
B4L01-II-26	虛擬	虚拟	xūnǐ	Vs-attr	virtual	
B4L01-II-27	現實	现实	xiànshí	Vs	actual, real	
B4L01-II-28	心理	心理	xīnlǐ	N	psychological, mental	
B4L01-II-29	即使	即使	jíshǐ	Conj	even if, even though	
B4L01-II-30	責備	责备	zébèi	V	to reproach, get on somebody's case	
B4L01-II-31	期待	期待	qídài	N	expectations	
B4L01-II-32	喘氣	喘气	chuǎnqì	V-sep	to gasp, pant	
B4L01-II-33	自在	自在	zìzài	Vs	to be at ease, relaxed	
B4L01-II-34	交友	交友	jiāoyǒu	Vi	to make friends (with)	
B4L01-II-35	暴力	暴力	bàolì	N	violence	
B4L01-II-36	點	点	diǎn	V	to click (on)	
B4L01-II-37	懂得	懂得	dǒngde	Vst	to know how to	
