ID	Traditional	Pinyin	POS	Meaning
B1L15-I-19	休息	xiūxí	Vi	to take a rest
B1L15-I-20	睡覺	shuìjiào	V-sep	to sleep
B1L15-I-21	早一點	zǎo yìdiǎn		a bit earlier
B1L15-II-01	臉色	liǎnsè	N	"a person's ""color"" (said of the face when healthy or sick, pleased or angry etc.)"
B1L15-II-02	難看	nánkàn	Vs	not to look good
B1L15-II-03	肚子	dùzi	N	stomach, abdomen
B1L15-II-04	吐	tù	V	to throw up, to vomit
B1L15-II-05	幾	jǐ	N	(a) few
B1L15-II-06	次	cì	M	measure word for times, occurrences
B1L15-II-07	陪	péi	V	to go/stay with somebody, to accompany
B1L15-II-08	看病	kànbìng	V-sep	to see a doctor
B1L15-II-09	健康	jiànkāng	N	health
B1L15-II-10	保險	bǎoxiǎn	N	insurance
B1L15-II-11	跟	gēn	Prep	to
B1L15-II-12	油	yóu	Vs	oily, greasy
B1L15-II-13	冰	bīng	Vs	icy
B1L15-II-14	別	bié	Adv	don't (used in imperatives)
B1L15-II-15	關心	guānxīn	Vs	to be concerned about/to care about
B1L15-II-16	包	bāo	M	measure word for bags, packages etc
B1L15-II-17	睡	shuì	Vi	to sleep
B1L15-II-18	小時	xiǎoshí	N	hour
B1L15-II-19	怎麼了	zěnme le		What's wrong?
B1L15-II-20	不用了	búyòng le		It's not necessary
B1L15-II-21	健康中心	jiànkāng zhōngxīn		health center
B1L15-II-22	回家	huíjiā		go home
B1L15-II-23	最好	zuì hǎo		It would be best.../ (You) should
B2L01-I-01	走	zǒu	Vi	to get to
B2L01-I-02	路人	lùrén	N	someone; lit. a person on the street
B2L01-I-03	幫忙	bāngmáng	V-sep	to help
B2L01-I-04	迷路	mílù	Vp-sep	to be lost, to have lost directions
B2L01-I-05	下	xià	Det	next
B2L01-I-06	路口	lùkǒu	N	intersection
B2L01-I-07	段	duàn	N	section
B2L01-I-08	過	guò	V	to go past, to cross
B2L01-I-09	第	dì	Det	used to indicate ordinal numbers
B2L01-I-10	紅綠燈	hónglǜdēng	N	traffic light
B2L01-I-11	告訴	gàosù	V	to tell
B2L01-I-12	提款機	tíkuǎnjī	N	ATM machine
B2L01-I-13	超商	chāo-shāng	N	convenience store
B2L01-I-14	應該	yīnggāi	Vaux	should; ought to
B2L01-I-15	郵局	yóujú	N	post office
B2L01-I-16	提	tí	V	to withdraw (money)
B2L01-I-17	那邊	nàbiān	N	over there, yonder
B2L01-I-18	師大	Shīdà		NTNU (National Taiwan Normal University) Dàxué)
B2L01-I-19	和平東路	HépíngDōng Lù		Heping East Road
B2L01-I-20	往前	wǎng qián		forward, ahead
B2L01-I-21	右轉	yòu zhuǎn		to turn right
B2L01-I-22	聽起來	tīng qǐlái		to sound, sound like
B2L01-I-23	看見	kànjiàn		to see, to have seen
B2L01-II-01	下載	xiàzài	V	to download
B2L01-II-02	地圖	dìtú	N	map
B2L01-II-03	好用	hǎoyòng	Vs	easy to use, handy
B2L01-II-04	著	zhe	Ptc	a particle indicating progression or continuation of action
B2L01-II-05	日用品	rìyòngpǐn	N	articles of daily use
B2L01-II-06	經過	jīngguò	V	to go past
B2L01-II-07	巷子	xiàngzi	N	alley
B2L01-II-08	餓	è	Vs	hungry
B2L01-II-09	一邊	yìbiān	Adv	indicates doing two things simultaneously, as, while
B2L01-II-10	發現	fāxiàn	Vpt	to discover
B2L01-II-11	離	lí	Prep	(away) from
B2L01-II-12	背包	bēibāo	N	backpack
B2L01-II-13	正好	zhènghǎo	Adv	just, happen to
B2L01-II-14	最後	zuìhòu	Adv	in the end, finally
B2L01-II-15	枝	zhī	M	measure word for pens
B2L01-II-16	筆	bǐ	N	pen
B2L01-II-17	本	běn	M	measure word for books
B2L01-II-18	本子	běnzi	N	notebook
B2L01-II-19	左轉	zuǒ zhuǎn		to turn left
B2L01-II-20	師大路上	Shīdà Lù shàng		on Shida Road
B2L01-II-21	麵店	miàn diàn		noodle shop
B2L02-I-01	還是	háishì	Adv	should probably, alternatively, had better
B2L02-I-02	早	zǎo	Vs	Good morning
B2L02-I-03	約	yuē	V	to invite someone to do something at a specific time
B2L02-I-04	對面	duìmiàn	N	on the other side of (something), opposite
B2L02-I-05	直接	zhíjiē	Adv	directly
B2L02-I-06	不必	búbì	Vaux	no need to, not necessary to
B2L02-I-07	換	huàn	V	to transfer (transportation)
B2L02-I-08	車站	chēzhàn	N	bus station, train station
B2L02-I-09	麻煩	máfán	Vs	troublesome
B2L02-I-10	趕快	gǎnkuài	Adv	right away; quickly (indicating urgency)
B2L02-I-11	走	zǒu	Vp	to leave, to bid farewell
B2L02-I-12	班次	bāncì	N	number of scheduled runs (of trains, flights, boats, buses)
B2L02-I-13	禮拜	lǐbài	N	week
B2L02-I-14	見	jiàn	V	to see
B2L02-I-15	電腦展	diànnǎo zhǎn		computer show
B2L02-I-16	世貿展覽館	Shìmào Zhǎnlǎn Guǎn		World Trade Center Exhibition Hall
B2L02-I-17	展覽館	zhǎnlǎn guǎn		exhibition hall
B2L02-I-19	台北	Táiběi		Taipei
B2L02-I-21	別急	bié jí		No need to hurry. Take your time
B2L02-II-01	飛機	fēijī	N	airplane
B2L02-II-02	轉機	zhuǎn jī	V-sep	to transfer (flights)
B2L02-II-03	機場	jīchǎng	N	airport
B2L02-II-04	巴士	bāshì	N	bus
B2L02-II-05	市區	shìqū	N	downtown
B2L02-II-06	下	xià	V	to get off, alight, disembark
B2L02-II-07	交通	jiāotōng	N	transportation
B2L02-II-08	便利	biànlì	Vs	convenient, handy
B2L02-II-09	到處	dàochù	Adv	everywhere
B2L02-II-10	路線	lùxiàn	N	route
B2L02-II-11	複雜	fùzá	Vs	complicated
B2L02-II-12	輕鬆	qīngsōng	Vs	with ease
B2L02-II-13	東部	dōngbù	N	eastern part
B2L02-II-14	海邊	hǎibiān	N	seaside
B2L02-II-15	島	dǎo	N	island
B2L02-II-16	搭	dā	V	to take (bus, boat, plane, taxi, etc.)
B2L02-II-17	船	chuán	N	boat, ship
B2L02-II-18	地	de	Ptc	adverbial particle
B2L02-II-19	美美	Měiměi		Meimei, name of a girl
B2L02-II-20	法國	Fǎguó		France
B2L02-II-21	歐洲	Ōuzhōu		Europe
B2L02-II-22	悠遊卡	yōuyóukǎ		EasyCard (MRT pass)
B2L02-II-23	綠島	Lǜdǎo		Green Island, to the southeast of the main island
B2L02-II-24	東南邊	dōngnán biān		the southeast side of
B2L02-II-25	好好地	hǎohǎo de		to do something properly
B2L03-I-01	進步	jìnbù	Vp	to make improvement, to progress
B2L03-I-02	早	zǎo	Vs	early
B2L03-I-03	考試	kǎoshì	N	a test, examination
B2L03-I-04	準備	zhǔnbèi	V	to prepare, to get ready
B2L03-I-05	考	kǎo	V	to take a test
B2L03-I-06	聽寫	tīngxiě	N	dictation
B2L03-I-07	容易	róngyì	Vs	easy
B2L03-I-08	小學	xiǎoxué	N	elementary school
B2L03-I-09	漢字	hànzì	N	Chinese characters
B2L03-I-10	高中	gāozhōng	N	senior high school
B2L03-I-11	過	guò	Ptc	a particle indicating experience
B2L03-I-12	才	cái	Adv	just, only
B2L03-I-13	說話	shuōhuà	V-sep	to speak
B2L03-I-14	不夠	bú gòu	Adv	not quite, not enough
B2L03-I-15	流利	liúlì	Vs	fluent
B2L03-I-16	雖然	suīrán	Conj	although
B2L03-I-17	環境	huánjìng	N	environment, surroundings
B2L03-I-18	同意	tóngyì	Vst	to agree with
B2L03-I-19	報紙	bàozhǐ	N	newspapers
B2L03-I-20	麵包	miànbāo	N	bread
B2L03-I-21	演講	yǎnjiǎng	N	a speech, a public lecture
B2L03-I-22	噢	òu	Ptc	Oh
B2L03-I-23	活動中心	huódòng zhōngxīn		activity center
B2L03-I-24	想起來	xiǎng qǐlái		to have remembered
B2L03-II-01	選	xuǎn	V	to select
B2L03-II-02	作業	zuòyè	N	homework, assignment
B2L03-II-03	練習	liànxí	V	to practice
B2L03-II-04	半夜	bànyè	N	middle of the night, late at night
B2L03-II-05	高興	gāoxìng	Vs	glad, pleased
B2L03-II-06	平常	píngcháng	Adv	usually
B2L03-II-07	爬山	páshān	V-sep	to go hiking
B2L03-II-08	認識	rènshì	Vpt	to get to know someone
B2L03-II-09	聊天	liáotiān	V-sep	to have a chat
B2L03-II-10	文化	wénhuà	N	culture
B2L03-II-11	廣告	guǎnggào	N	advertisement, commercial
B2L03-II-12	位	wèi	M	measure word for people (polite form)
B2L03-II-13	了解	liǎojiě	Vst	to understand
B2L03-II-14	生活	shēnghuó	N	life
B2L03-II-15	陽明山	Yángmíng Shān		Yangming Mountain
B2L03-II-16	外國人	wàiguó rén		foreigner
B2L03-II-17	一些	yìxiē		a little bit of, some, a fair amount of
B2L04-I-01	高美玲	Gāo Měilíng		Gao Meiling, a woman from France
B2L04-I-02	打工	dǎgōng	V-sep	to work part-time
B2L04-I-03	主任	zhǔrèn	N	director
B2L04-I-04	介紹	jièshào	V	to introduce
B2L04-I-05	歲	suì	M	years of age
B2L04-I-06	語言學	yǔyánxué	N	linguistics
B2L04-I-07	經驗	jīngyàn	N	experience
B2L04-I-08	談	tán	V	to talk over, to talk about , to discuss
B2L04-I-09	當	dāng	V	to serve as
B2L04-I-10	助教	zhùjiào	N	teaching assistant
B2L04-I-11	上午	shàngwǔ	N	morning
B2L04-I-12	除了	chúle	Prep	except for, other than
B2L04-I-13	年級	niánjí	N	grade (year in school)
B2L04-I-14	暑假	shǔjià	N	summer vacation
B2L04-I-15	請教	qǐngjiào	V	to ask, to inquire (polite form)
B2L04-I-16	貴	guì	Vs-attr	your (honorable)
B2L04-I-17	薪水	xīnshuǐ	N	salary, pay
B2L04-I-18	算	suàn	V	to calculate
B2L04-I-19	按照	ànzhào	Prep	based on, in accordance with
B2L04-I-20	教授	jiàoshòu	N	professor
B2L04-I-21	鐘點費	zhōngdiǎn fèi	N	hourly pay
B2L04-I-22	份	fèn	M	measure word for job
B2L04-I-23	法文	Fǎwén		French language
B2L04-I-24	亞洲	Yàzhōu		Asia
B2L04-I-25	西班牙語	Xībānyá yǔ		Spanish language
B2L04-I-26	英文	Yīngwén		English language
B2L04-I-27	三年級	sān niánjí		grade three (school or university)
B2L04-II-01	法律	fǎlǜ	N	law
B2L04-II-02	夠	gòu	Vs-pred	enough
B2L04-II-03	履歷表	lǚlìbiǎo	N	resume
B2L04-II-04	面談	miàntán	N/Vi	to have an interview, interview
B2L04-II-05	華僑	Huáqiáo	N	overseas Chinese
B2L04-II-06	辦公室	bàngōngshì	N	office
B2L04-II-07	談話	tánhuà	V-sep	to talk
B2L04-II-08	情形	qíngxíng	N	situation
B2L04-II-09	適合	shìhé	Vst	suitable for
B2L04-II-10	說明	shuōmíng	V	to explain
B2L04-II-11	然後	ránhòu	Adv	afterwards, and then
B2L04-II-12	月底	yuèdǐ	N	the end of a month
B2L04-II-13	發	fā	V	to pay (wages)
B2L04-II-14	馬上	mǎshàng	Adv	immediately
B2L04-II-15	答應	dāyìng	V	to accept
B2L04-II-16	順利	shùnlì	Vs	to go, to proceed, smoothly
B2L04-II-17	黃	Huáng		"a common Chinese family name, literally ""yellow"""
B2L04-II-18	沒想到	méi xiǎngdào		unexpectedly, didn't expect
B2L05-I-01	喜酒	xǐjiǔ	N	wedding banquet, wedding reception
B2L05-I-02	恭喜	gōngxǐ	V	to congratulate
B2L05-I-03	新娘	xīnniáng	N	bride
B2L05-I-04	參加	cānjiā	V	to attend
B2L05-I-05	婚禮	hūnlǐ	N	wedding ceremony
B2L05-I-06	西裝	xīzhuāng	N	a (western) suit
B2L05-I-07	正式	zhèngshì	Vs	formal
B2L05-I-08	客人	kèrén	N	guest
B2L05-I-09	手	shǒu	N	hand
B2L05-I-10	照相機	zhàoxiàngjī	N	camera
B2L05-I-11	新郎	xīnláng	N	bridegroom
B2L05-I-12	站	zhàn	Vi	to stand
B2L05-I-13	白	bái	Vs	white
B2L05-I-14	帥	shuài	Vs	handsome, good looking (of men)
B2L05-I-15	禮服	lǐfú	N	formal attire
B2L05-I-16	座位	zuòwèi	N	seat
B2L05-I-17	看起來	kàn qǐlái		to look, it appears to me
B2L05-II-01	結婚	jiéhūn	Vp-sep	to get married to
B2L05-II-02	日子	rìzi	N	day
B2L05-II-03	親戚	qīnqī	N	relatives
B2L05-II-04	熱鬧	rènào	Vs	to be boisterous, lively
B2L05-II-05	慶祝	qìngzhù	V	to celebrate
B2L05-II-06	件	jiàn	M	measure word for clothing
B2L05-II-07	喜事	xǐshì	N	an auspicious occasion, such as a wedding
B2L05-II-08	請客	qǐngkè	V-sep	to host a banquet, treat somebody to a meal
B2L05-II-09	紅包	hóngbāo	N	red envelope with cash gift
B2L05-II-10	送	sòng	V	to give a gift, to send off, to see off
B2L05-II-11	新人	xīnrén	N	newlyweds (used only at a wedding)
B2L05-II-12	喜宴	xǐyàn	N	wedding banquet, wedding reception
B2L05-II-13	敬酒	jìngjiǔ	V-sep	to make a toast (alcoholic drinks)
B2L05-II-14	大人	dàrén	N	adult
B2L05-II-15	小孩	xiǎohái	N	child, children
B2L05-II-16	不得了	bùdéliǎo	Vs	very; extremely; indicates severity
B2L05-II-17	另外	lìngwài	Det	another
B2L05-II-18	糖	táng	N	candies
B2L05-II-19	離開	líkāi	Vp	to depart, to leave
B2L05-II-20	句	jù	M	measure word for utterances
B2L05-II-21	祝福	zhùfú	V	to give blessings to
B2L05-II-22	話	huà	N	utterance, word
B2L05-II-23	一會兒	yìhuǐr		in a moment
B2L05-II-24	有說有笑	yǒushuō yǒuxiào		laughing and joking
B2L05-II-25	有吃有喝	yǒuchī yǒuhē		an availability of food and drink
B2L06-I-01	李東健	Lǐ Dōngjiàn		Li Dongjian, a man from Seoul
B2L06-I-02	搬	bān	V	to move to
B2L06-I-03	河邊	hé biān	N	riverside
B2L06-I-04	公園	gōngyuán	N	park
B2L06-I-05	腳踏車	jiǎotàchē	N	bicycle
B2L06-I-06	正在	zhèngzài	Adv	right in the middle of, currently engaged in
B2L06-I-07	網站	wǎngzhàn	N	website
B2L06-I-08	資料	zīliào	N	information
B2L06-I-09	搬家	bān jiā	V-sep	to move (home)
B2L06-I-10	近	jìn	Vs	near, close by
B2L06-I-11	合約	héyuē	N	contract, agreement
B2L06-I-12	到期	dàoqí	Vp	to expire
B2L06-I-13	還好	háihǎo	Adv	fortunately
B2L06-I-14	光線	guāngxiàn	N	natural lighting
B2L06-I-15	重要	zhòngyào	Vs	important
B2L06-I-16	如果	rúguǒ	Conj	if
B2L06-I-17	別的	biéde	Det	other
B2L06-I-18	合適	héshì	Vs	suitable
B2L06-I-19	少	shǎo	Vpt	to lack
B2L06-I-20	可惜	kěxí	Vs	to be a shame, a pity
B2L06-I-21	放	fàng	V	to store, to leave at a place
B2L06-I-22	兩邊	liǎngbiān	N	both places
B2L06-I-23	願意	yuànyì	Vaux	to be willing to
B2L06-I-24	開	kāi	V	to drive
B2L06-I-25	存	cún	V	to save
B2L06-I-26	隨身碟	suíshēndié	N	flash drive
B2L06-I-27	什麼樣	shénmeyàng		what kind of
B2L06-I-28	慢慢來	mànmàn lái		take your time
B2L06-I-29	不急	bùjí		Don't rush, no hurry
B2L06-II-01	相當	xiāngdāng	Adv	fairly
B2L06-II-02	自行車	zìxíngchē	N	bicycle
B2L06-II-03	床	chuáng	N	bed
B2L06-II-04	桌子	zhuōzi	N	desk, table
B2L06-II-05	椅子	yǐzi	N	chair
B2L06-II-06	家具	jiājù	N	furniture
B2L06-II-07	而且	érqiě	Conj	also
B2L06-II-08	吵	chǎo	Vs	noisy
B2L06-II-09	生活費	shēnghuófèi	N	living expenses
B2L06-II-10	低	dī	Vs	low
B2L06-II-11	留	liú	V/Vi	to stay / to leave behind
B2L06-II-12	長	cháng	Vs	long
B2L06-II-13	討論	tǎolùn	V	to have a discussion over, to go over with
B2L06-II-14	社團	shètuán	N	club, association
B2L06-II-15	活動	huódòng	N	activity
B2L06-II-16	失望	shīwàng	Vs	to be disappointed
B2L06-II-17	放心	fàngxīn	Vs-sep	not to worry, to rest assured
B2L06-II-18	用	yòng	V	to use
B2L06-II-19	首爾	Shǒu'ěr		Seoul
B2L07-I-01	垃圾	lèsè	N	garbage
B2L07-I-02	倒	dào	V	to throw out (garbage)
B2L07-I-03	丟	diū	V	to throw, to throw away (garbage)
B2L07-I-04	收	shōu	V	to collect
B2L07-I-05	以為	yǐwéi	Vst	to assume wrongly
B2L07-I-06	回收	huíshōu	V	to recycle
B2L07-I-07	規定	guīdìng	N	rules, regulation
B2L07-I-08	要不然	yàobùrán	Conj	otherwise
B2L07-I-09	皮包	píbāo	N	purse
B2L07-I-10	跑	pǎo	Vi	to run
B2L07-I-11	追	zhuī	V	to run after, to chase
B2L07-I-12	有趣	yǒuqù	Vs	interesting
B2L07-I-13	不壞	bú huài	Vs	not too bad
B2L07-I-14	天天	tiāntiān		everyday
B2L07-I-15	汽水罐	qìshuǐ guàn		soda can
B2L07-I-16	紙杯	zhǐbēi		paper cup
B2L07-I-17	放下	fàngxià		put down
B2L07-I-18	走出來	zǒu chūlái		to walk out of
B2L07-I-19	怎麼辦	zěnmebàn		What now?
B2L07-II-01	聊	liáo	V	to chat (about)
B2L07-II-02	忽然	hūrán	Adv	suddenly
B2L07-II-03	聲音	shēngyīn	N	sound
B2L07-II-04	奇怪	qíguài	Vs	strange, odd
B2L07-II-05	袋子	dàizi	N	bag
B2L07-II-06	輛	liàng	M	measure word for vehicles
B2L07-II-07	一定	yídìng	Vs-attr	fixed, set, at a certain
B2L07-II-08	地點	dìdiǎn	N	location
B2L07-II-09	為了	wèile	Prep	to, for the sake of
B2L07-II-10	保護	bǎohù	V	to protect
B2L07-II-11	分類	fēnlèi	N	classification
B2L07-II-12	利用	lìyòng	V	to make use of
B2L07-II-13	紙	zhǐ	N	paper
B2L07-II-14	瓶子	píngzi	N	bottle
B2L07-II-15	塑膠	sùjiāo	N	plastic
B2L07-II-16	資源	zīyuán	N	resource
B2L07-II-17	回收桶	huíshōutǒng	N	recycling bin
B2L07-II-18	城市	chéngshì	N	city
B2L07-II-19	聽見	tīngjiàn		to hear, to have heard
B2L07-II-20	開過來	kāi guòlái		to drive over
B2L07-II-21	走過去	zǒu guòqù		to walk over
B2L07-II-22	丟進去	diū jìnqù		to throw into
B2L07-II-23	路上	lùshàng		on the street
B2L08-I-01	功夫	gōngfū	N	kungfu, martial arts
B2L08-I-02	叫	jiào	V	to call (for someone's attention)
B2L08-I-03	見	jiàn	Ptc	accomplishment complete (in perception)
B2L08-I-04	推	tuī	V	to push
B2L08-I-05	體育館	tǐyùguǎn	N	gym (not 健身房)
B2L08-I-06	太極拳	tàijíquán	N	Tai Chi, shadow boxing
B2L08-I-07	師父	shīfù	N	(kungfu or other skill) master
B2L08-I-08	天分	tiānfèn	N	gift, talent
B2L08-I-09	懂	dǒng	Vpt	to understand, to comprehend
B2L08-I-10	起來	qǐlái	Vp	to wake up
B2L08-I-11	動作	dòngzuò	N	movement
B2L08-I-12	輕	qīng	Vs	light, effortless, gentle
B2L08-I-13	腿	tuǐ	N	leg
B2L08-I-14	了	liǎo	Ptc	capability complement
B2L08-I-15	下去	xiàqù	Ptc	a temporal particle meaning to continue with an action
B2L08-I-16	興趣	xìngqù	N	interest
B2L08-I-17	借	jiè	V	to borrow
B2L08-I-18	有天分	yǒu tiānfèn		to be gifted, talented
B2L08-I-19	學會	xuéhuì		to learn, to master
B2L08-I-20	起不來	qǐ bù lái		can't get up (from bed)
B2L08-I-21	走不了路	zǒubù liǎo lù		can't walk
B2L08-II-01	好處	hǎochù	N	benefit
B2L08-II-02	抱怨	bàoyuàn	Vi	to complain
B2L08-II-03	公尺	gōngchǐ	N	meter
B2L08-II-04	總是	zǒngshì	Adv	always, invariably
B2L08-II-05	完	wán	Ptc	phase marker for 'completion', to finish
B2L08-II-06	體力	tǐlì	N	physical strength
B2L08-II-07	整天	zhěngtiān	N	an entire day
B2L08-II-08	精神	jīngshén	N	spirit, energy
B2L08-II-09	本來	běnlái	Adv	originally
B2L08-II-10	可能	kěnéng	Vaux	maybe, probably
B2L08-II-11	回	huí	V	to return to
B2L08-II-12	影響	yǐngxiǎng	V	to influence, to interfere with
B2L08-II-13	身體	shēntǐ	N	body
B2L08-II-14	練	liàn	N	to practice, to train, to drill
B2L08-II-15	想起	xiǎngqǐ		to recall
B2L09-I-01	春假	chūnjià	N	spring break
B2L09-I-02	好	hǎo	Ptc	As a resultative particle, it indicates a proper completion of an action
B2L09-I-03	到	dào	Ptc	As a resultative particle, it indicates a successful completion of an action
B2L09-I-04	特色	tèsè	N	unique features, distinctive traits
B2L09-I-05	夠	gòu	Vs-pred	enough
B2L09-I-06	顏色	yánsè	N	color
B2L09-I-07	廟	miào	N	temple
B2L09-I-08	像	xiàng	Vst	similar to
B2L09-I-09	教堂	jiàotáng	N	church, cathedral
B2L09-I-10	南部	nánbù	N	southern region
B2L09-I-11	潛水	qiánshuǐ	V-sep	to dive (i.e., snorkel or scuba diving)
B2L09-I-12	各	gè	Det	various
B2L09-I-13	魚	yú	N	fish
B2L09-I-14	酸	suān	Vs	sour, tart
B2L09-I-15	檸檬	níngméng	N	lemon, lime
B2L09-I-16	味道	wèidào	N	taste, flavor
B2L09-I-17	泰國	Tàiguó		Thailand
B2L09-I-18	比起來	bǐ qǐlái		compared to
B2L09-I-19	極了	jí le		absolutely, extremely
B2L09-I-20	忘不了	wàng bù liǎo		unforgettable
B2L09-II-01	鄉下	xiāngxià	N	countryside
B2L09-II-02	氣氛	qìfēn	N	atmosphere
B2L09-II-03	鎮	zhèn	N	rural town
B2L09-II-04	不同	bùtóng	Vs	different
B2L09-II-05	現代	xiàndài	N	modern
B2L09-II-06	公寓	gōngyù	N	apartment
B2L09-II-07	馬路	mǎlù	N	street
B2L09-II-08	寬	kuān	Vs	wide
B2L09-II-09	汽車	qìchē	N	car
B2L09-II-10	建築	jiànzhú	N	buildings
B2L09-II-11	老	lǎo	Vs	old
B2L09-II-12	層	céng	M	measure word for floors and storeys
B2L09-II-13	北部	běibù	N	the north
B2L09-II-14	熱情	rèqíng	Vs	hospitable, welcoming, warmhearted
B2L09-II-15	擠	jǐ	Vs	crowded
B2L09-II-16	飲料	yǐnliào	N	drink, beverage
B2L09-II-17	巴黎	Bālí		Paris
B2L09-II-18	高雄市	Gāoxióng Shì		Kaohsiung City in southern Taiwan
B2L09-II-19	中南部	zhōngnánbù		central and southern regions
B2L09-II-20	買得起	mǎi de qǐ		afford, affordable
B2L09-II-21	百貨公司	bǎihuò gōngsī		department store
B2L09-II-22	越來越	yuèláiyuè		more and more, increasingly
B2L10-I-01	馬丁	Mǎding		Martin, a man from the UK
B2L10-I-02	包	bāo	V	to wrap
B2L10-I-03	餃子	jiǎozi	N	dumplings
B2L10-I-04	脫	tuō	V	to remove, to take off (clothing)
B2L10-I-05	鞋	xié	N	shoes
B2L10-I-06	關	guān	V	to close
B2L10-I-07	門	mén	N	door
B2L10-I-08	春捲	chūnjuǎn	N	spring rolls
B2L10-I-09	泡菜	pàocài	N	kimchi, pickled vegetables
B2L10-I-10	飯廳	fàntīng	N	dining room
B2L10-I-11	下	xià	Ptc	to have enough space to accommodate
B2L10-I-12	洗	xǐ	V	to wash
B2L10-I-13	做菜	zuòcài	V-sep	to cook
B2L10-I-14	水餃	shuǐjiǎo	N	dumplings (when boiled in water)
B2L10-I-15	煮	zhǔ	V	to cook, to boil
B2L10-I-16	壞	huài	Vp	to go bad
B2L10-I-17	破	pò	Vp	to break, to split open
B2L10-I-18	餡兒	xiànr	N	filling
B2L10-I-19	扁	biǎn	Vs	flat
B2L10-I-20	材料	cáiliào	N	ingredients
B2L10-I-21	道	dào	M	measure word for dishes of food
B2L10-I-22	飽	bǎo	Vs	to have eaten enough, to be full
B2L10-I-23	光	guāng	Vp	to be finished, none left
B2L10-I-24	鍋子	guōzi	N	pot, kettle, pan, wok
B2L10-I-25	筷子	kuàizi	N	chopsticks
B2L10-I-26	碗	wǎn	N	bowl
B2L10-I-27	韓國	Hánguó		(South) Korea
B2L10-I-29	酸辣湯	suānlà tāng		hot and sour soup
B2L10-II-01	學期	xuéqí	N	semester
B2L10-II-02	趁	chèn	Prep	while, take advantage of
B2L10-II-03	皮	pí	N	skin, wraps
B2L10-II-04	嚐	cháng	V	to savor, to taste
B2L10-II-05	大白菜	dàbáicài	N	Chinese cabbage
B2L10-II-06	加	jiā	V	to add
B2L10-II-07	鹽	yán	N	salt
B2L10-II-08	拌	bàn	V	to stir, to mix
B2L10-II-09	辣椒	làjiāo	N	chili peppers
B2L10-II-10	調味料	tiáowèiliào	N	seasonings
B2L10-II-11	裝	zhuāng	V	to pack into
B2L10-II-12	玻璃	bōlí	N	glass
B2L10-II-13	壽司	shòusī	N	sushi
B2L10-II-14	像	xiàng	Vst	such as; like
B2L10-II-15	食物	shíwù	N	food
B2L10-II-16	做起來	zuò qǐlái		when undertaken, to do
B2L11-I-01	其他	qítā	Det	other, the other, the remaining
B2L11-I-02	假期	jiàqí	N	vacation, holiday
B2L11-I-03	溫泉	wēnquán	N	hot springs
B2L11-I-04	建議	jiànyì	V	to suggest, to recommend
B2L11-I-05	票	piào	N	ticket
B2L11-I-06	考慮	kǎolǜ	V	to consider
B2L11-I-07	順便	shùnbiàn	Adv	without making any extra effort, on the wa y, while doing something else, while one is at it
B2L11-I-08	湖	hú	N	lake
B2L11-I-09	原住民	yuánzhùmín	N	aborigines
B2L11-I-10	趟	tàng	M	measure word for a trip
B2L11-I-11	後來	hòulái	Adv	later
B2L11-I-12	注意	zhùyì	V	to pay attention to
B2L11-I-13	沙灘	shātān	N	beach
B2L11-I-14	錢包	qiánbāo	N	wallet, purse
B2L11-I-15	不見	bújiàn	Vp	to be lost, to disappear
B2L11-I-16	被	bèi	Ptc	a particle marking a passive sentence
B2L11-I-17	偷	tōu	V	to steal
B2L11-I-18	安全	ānquán	Vs	safe
B2L11-I-19	值得	zhíde	Vs	worthwhile, worth
